Source,CH1,CH2
Time,Volt,Volt
-0.00064500000,4.80000,0.60000
-0.00064480000,4.80000,0.60000
-0.00064460000,4.80000,0.60000
-0.00064440000,4.80000,0.60000
-0.00064420000,4.80000,0.62000
-0.00064400000,4.80000,0.62000
-0.00064380000,4.80000,0.62000
-0.00064360000,4.80000,0.62000
-0.00064340000,4.80000,0.64000
-0.00064320000,4.80000,0.64000
-0.00064300000,4.80000,0.64000
-0.00064280000,4.80000,0.66000
-0.00064260000,4.80000,0.66000
-0.00064240000,4.80000,0.66000
-0.00064220000,4.80000,0.68000
-0.00064200000,4.80000,0.66000
-0.00064180000,4.80000,0.68000
-0.00064160000,4.80000,0.68000
-0.00064140000,4.80000,0.68000
-0.00064120000,4.80000,0.68000
-0.00064100000,4.80000,0.68000
-0.00064080000,4.80000,0.68000
-0.00064060000,4.80000,0.70000
-0.00064040000,4.80000,0.70000
-0.00064020000,4.80000,0.70000
-0.00064000000,4.80000,0.70000
-0.00063980000,4.80000,0.72000
-0.00063960000,4.80000,0.72000
-0.00063940000,4.80000,0.72000
-0.00063920000,4.80000,0.72000
-0.00063900000,4.80000,0.72000
-0.00063880000,4.80000,0.72000
-0.00063860000,4.80000,0.74000
-0.00063840000,4.80000,0.74000
-0.00063820000,4.80000,0.74000
-0.00063800000,4.80000,0.74000
-0.00063780000,4.80000,0.74000
-0.00063760000,4.80000,0.74000
-0.00063740000,4.80000,0.76000
-0.00063720000,4.80000,0.76000
-0.00063700000,4.80000,0.76000
-0.00063680000,4.80000,0.76000
-0.00063660000,4.80000,0.76000
-0.00063640000,4.80000,0.76000
-0.00063620000,4.80000,0.76000
-0.00063600000,4.80000,0.76000
-0.00063580000,4.80000,0.78000
-0.00063560000,4.80000,0.78000
-0.00063540000,4.80000,0.78000
-0.00063520000,4.80000,0.78000
-0.00063500000,4.80000,0.78000
-0.00063480000,4.80000,0.78000
-0.00063460000,4.80000,0.80000
-0.00063440000,4.80000,0.80000
-0.00063420000,4.80000,0.80000
-0.00063400000,4.88000,0.80000
-0.00063380000,4.88000,0.80000
-0.00063360000,4.80000,0.80000
-0.00063340000,4.80000,0.80000
-0.00063320000,4.80000,0.80000
-0.00063300000,4.80000,0.80000
-0.00063280000,4.80000,0.82000
-0.00063260000,4.80000,0.82000
-0.00063240000,4.80000,0.82000
-0.00063220000,4.80000,0.82000
-0.00063200000,4.80000,0.82000
-0.00063180000,4.80000,0.84000
-0.00063160000,4.80000,0.82000
-0.00063140000,4.80000,0.84000
-0.00063120000,4.80000,0.82000
-0.00063100000,4.80000,0.84000
-0.00063080000,4.80000,0.84000
-0.00063060000,4.80000,0.84000
-0.00063040000,4.80000,0.84000
-0.00063020000,4.88000,0.84000
-0.00063000000,4.80000,0.84000
-0.00062980000,4.80000,0.84000
-0.00062960000,4.80000,0.84000
-0.00062940000,4.88000,0.84000
-0.00062920000,4.88000,0.86000
-0.00062900000,4.80000,0.86000
-0.00062880000,4.80000,0.86000
-0.00062860000,4.80000,0.86000
-0.00062840000,4.88000,0.86000
-0.00062820000,4.88000,0.86000
-0.00062800000,4.80000,0.86000
-0.00062780000,4.88000,0.86000
-0.00062760000,4.80000,0.86000
-0.00062740000,4.88000,0.86000
-0.00062720000,4.88000,0.86000
-0.00062700000,4.80000,0.86000
-0.00062680000,4.88000,0.86000
-0.00062660000,4.88000,0.86000
-0.00062640000,4.80000,0.88000
-0.00062620000,4.80000,0.88000
-0.00062600000,4.88000,0.88000
-0.00062580000,4.80000,0.88000
-0.00062560000,4.88000,0.88000
-0.00062540000,4.80000,0.88000
-0.00062520000,4.80000,0.86000
-0.00062500000,4.88000,0.88000
-0.00062480000,4.88000,0.88000
-0.00062460000,4.88000,0.88000
-0.00062440000,4.88000,0.88000
-0.00062420000,4.88000,0.88000
-0.00062400000,4.88000,0.88000
-0.00062380000,4.80000,0.88000
-0.00062360000,4.88000,0.90000
-0.00062340000,4.80000,0.88000
-0.00062320000,4.88000,0.88000
-0.00062300000,4.80000,0.88000
-0.00062280000,4.88000,0.90000
-0.00062260000,4.88000,0.90000
-0.00062240000,4.88000,0.88000
-0.00062220000,4.80000,0.88000
-0.00062200000,4.88000,0.90000
-0.00062180000,4.80000,0.90000
-0.00062160000,4.88000,0.90000
-0.00062140000,4.88000,0.90000
-0.00062120000,4.80000,0.90000
-0.00062100000,4.80000,0.90000
-0.00062080000,4.88000,0.90000
-0.00062060000,4.88000,0.90000
-0.00062040000,4.88000,0.90000
-0.00062020000,4.80000,0.90000
-0.00062000000,4.88000,0.90000
-0.00061980000,4.88000,0.90000
-0.00061960000,4.88000,0.90000
-0.00061940000,4.88000,0.90000
-0.00061920000,4.88000,0.90000
-0.00061900000,4.88000,0.90000
-0.00061880000,4.88000,0.90000
-0.00061860000,4.88000,0.90000
-0.00061840000,4.88000,0.90000
-0.00061820000,4.88000,0.90000
-0.00061800000,4.88000,0.90000
-0.00061780000,4.88000,0.90000
-0.00061760000,4.80000,0.90000
-0.00061740000,4.80000,0.90000
-0.00061720000,4.88000,0.90000
-0.00061700000,4.88000,0.92000
-0.00061680000,4.88000,0.92000
-0.00061660000,4.80000,0.90000
-0.00061640000,4.88000,0.90000
-0.00061620000,4.88000,0.92000
-0.00061600000,4.88000,0.92000
